symbol,settlement_date,short_shares,previous_short_shares,avg_daily_volume,days_to_cover,change_percent
GALT,2021-11-15,2290995,2173782,164150,13.96,5.39
GALT,2025-05-30,8901607,8667591,175938,50.6,2.7
GALT,2025-05-15,8667591,8469618,165969,52.22,2.34
GALT,2025-04-30,8469618,8355868,110919,76.36,1.36
GALT,2025-04-15,8355868,7892362,260197,32.11,5.87
GALT,2021-12-31,1896774,2149555,196060,9.67,-11.76
GALT,2021-12-15,2149555,2248552,152399,14.1,-4.4
GALT,2025-03-31,7892362,8154175,345555,22.84,-3.21
GALT,2021-06-15,4580675,4115998,476554,9.61,11.29
GALT,2025-03-14,8154175,8120001,187946,43.39,0.42
GALT,2021-10-29,2173782,2449510,149757,14.52,-11.26
GALT,2023-01-31,1962503,1989121,60014,32.7,-1.34
GALT,2022-12-30,2004292,2027767,160498,12.49,-1.16
GALT,2021-07-15,3416717,2719220,11406779,1,25.65
GALT,2021-07-30,3083438,3416717,315318,9.78,-9.75
GALT,2021-10-15,2449510,2355476,170363,14.38,3.99
GALT,2021-06-30,2719220,4580675,876232,3.1,-40.64
GALT,2021-05-28,4116414,5336284,469132,8.77,-22.86
GALT,2023-01-13,1989121,2004292,69449,28.64,-0.76
GALT,2021-08-31,2955417,3624436,340088,8.69,-18.46
GALT,2021-09-30,2355476,2741878,362560,6.5,-14.09
GALT,2021-08-13,3624436,3083438,746025,4.86,17.55
GALT,2025-02-14,7723114,7976945,273744,28.21,-3.18
GALT,2025-02-28,8120001,7723114,271492,29.91,5.14
GALT,2023-02-15,2019901,1962503,174608,11.57,2.92
GALT,2021-09-15,2741878,2955417,370665,7.4,-7.23
GALT,2021-05-14,5336284,5463220,985302,5.42,-2.32
GALT,2025-01-31,7976945,8156146,242512,32.89,-2.2
GALT,2023-02-28,2020416,2019901,111828,18.07,0.03
GALT,2023-03-31,2113099,2118008,54161,39.02,-0.23
GALT,2023-03-15,2118008,2020416,147326,14.38,4.83
GALT,2024-11-29,5857911,5702047,189865,30.85,2.73
GALT,2023-04-14,2110588,2113099,47697,44.25,-0.12
GALT,2025-01-15,8156146,8037067,470828,17.32,1.48
GALT,2021-04-30,5463220,4861109,4719906,1.16,12.39
GALT,2024-12-13,8269328,5857911,811167,10.19,41.17
GALT,2023-04-28,2106454,2110588,52770,39.92,-0.2
GALT,2021-04-15,4861109,4774892,8609501,1,1.81
GALT,2023-05-15,2116828,2106454,40079,52.82,0.49
GALT,2024-12-31,8037067,8269328,2339542,3.44,-2.81
GALT,2024-10-15,5459503,5376378,133655,40.85,1.55
GALT,2024-11-15,5702047,5517314,166741,34.2,3.35
GALT,2023-05-31,2089312,2116828,54987,38,-1.3
GALT,2024-09-30,5376378,5256405,121035,44.42,2.28
GALT,2021-03-31,4774892,4662465,168571,28.33,2.41
GALT,2024-10-31,5517314,5459503,127562,43.25,1.06
GALT,2023-06-15,2082423,2089312,42270,49.26,-0.33
GALT,2021-03-15,4662465,4625446,204374,22.81,0.8
GALT,2024-07-15,4568549,4009939,178693,25.57,13.93
GALT,2024-09-13,5256405,5060439,115987,45.32,3.87
GALT,2024-08-15,5012815,4705676,117777,42.56,6.53
GALT,2024-07-31,4705676,4568549,109877,42.83,3
GALT,2024-08-30,5060439,5012815,125879,40.2,0.95
GALT,2021-02-26,4625446,4671091,256028,18.07,-0.98
GALT,2024-05-31,3819705,3725760,118470,32.24,2.52
GALT,2024-05-15,3725760,3118620,172399,21.61,19.47
GALT,2024-04-30,3118620,2737813,208040,14.99,13.91
GALT,2023-06-30,2140406,2082423,115205,18.58,2.78
GALT,2024-04-15,2737813,2245477,392383,6.98,21.93
GALT,2024-06-14,3945001,3819705,117551,33.56,3.28
GALT,2023-07-31,2037718,2069629,57241,35.6,-1.54
GALT,2024-06-28,4009939,3945001,413699,9.69,1.65
GALT,2024-03-15,2142394,2100200,85406,25.08,2.01
GALT,2024-03-28,2245477,2142394,122959,18.26,4.81
GALT,2023-10-13,1879676,1994995,85545,21.97,-5.78
GALT,2023-08-15,1973998,2037718,56415,34.99,-3.13
GALT,2021-02-12,4671091,4510033,437470,10.68,3.57
GALT,2023-08-31,2024586,1973998,35730,56.66,2.56
GALT,2024-02-15,2078864,2076329,36008,57.73,0.12
GALT,2023-07-14,2069629,2140406,44176,46.85,-3.31
GALT,2023-10-31,1954092,1879676,43357,45.07,3.96
GALT,2023-09-15,2022931,2024586,52960,38.2,-0.08
GALT,2024-02-29,2100200,2078864,80574,26.07,1.03
GALT,2024-01-31,2076329,2093779,56277,36.89,-0.83
GALT,2023-12-15,2129492,2107436,94052,22.64,1.05
GALT,2023-12-29,2113605,2129492,76353,27.68,-0.75
GALT,2024-01-12,2093779,2113605,57535,36.39,-0.94
GALT,2023-11-15,1945267,1954092,54879,35.45,-0.45
GALT,2023-09-29,1994995,2022931,43476,45.89,-1.38
GALT,2023-11-30,2107436,1945267,47911,43.99,8.34
GALT,2021-01-29,4510033,4530123,354747,12.71,-0.44
GALT,2021-01-15,4530123,4770427,266978,16.97,-5.04
GALT,2020-12-31,4770427,4930855,245888,19.4,-3.25
GALT,2020-12-15,4930855,5044291,217251,22.7,-2.25
GALT,2020-11-30,5044291,5138857,128111,39.37,-1.84
GALT,2020-11-13,5138857,5228155,139475,36.84,-1.71
GALT,2020-10-15,5352349,5311136,316992,16.88,0.78
GALT,2020-10-30,5228155,5352349,139738,37.41,-2.32
GALT,2020-09-30,5311136,5100692,744886,7.13,4.13
GALT,2020-09-15,5100692,5295322,136485,37.37,-3.68
GALT,2020-08-31,5295322,5374039,126854,41.74,-1.46
GALT,2020-08-14,5374039,5494862,164584,32.65,-2.2
GALT,2020-07-31,5494862,5567852,111600,49.24,-1.31
GALT,2020-07-15,5567852,5546871,127502,43.67,0.38
GALT,2020-06-30,5546871,5464661,198015,28.01,1.5
GALT,2020-06-15,5464661,5478964,144895,37.71,-0.26
GALT,2020-05-29,5478964,5508761,225718,24.27,-0.54
GALT,2020-05-15,5508761,5603946,261718,21.05,-1.7
GALT,2020-04-15,5094520,5086162,197251,25.83,0.16
GALT,2020-04-30,5603805,5094520,256142,21.88,10
GALT,2020-03-31,5086162,5364817,246446,20.64,-5.19
GALT,2020-03-13,5364817,5331006,224365,23.91,0.63
GALT,2020-02-14,5116481,5039010,178638,28.64,1.54
GALT,2020-02-28,5331006,5116481,259810,20.52,4.19
GALT,2020-01-31,5039010,4663396,158693,31.75,8.05
GALT,2019-11-29,4354298,4493787,260430,16.72,-3.1
GALT,2019-08-30,3627053,3970506,301941,12.01,-8.65
GALT,2020-01-15,4663396,5070404,182114,25.61,-8.03
GALT,2019-08-15,3970506,3957678,321992,12.33,0.32
GALT,2019-07-15,4478904,3796825,213878,20.94,17.96
GALT,2019-12-31,5070404,4869852,269901,18.79,4.12
GALT,2019-10-31,4025831,3902000,157367,25.58,3.17
GALT,2019-09-13,3456032,3627053,228591,15.12,-4.72
GALT,2019-07-31,3957678,4478904,220013,17.99,-11.64
GALT,2019-12-13,4869852,4354298,293392,16.6,11.84
GALT,2019-10-15,3902000,3622854,306418,12.73,7.71
GALT,2019-06-28,3796825,3713842,592917,6.4,2.23
GALT,2019-11-15,4493787,4025831,359762,12.49,11.62
GALT,2019-09-30,3622854,3456032,303350,11.94,4.83
GALT,2019-06-14,3713842,4057718,320755,11.58,-8.47
GALT,2019-05-15,4158096,4189759,273377,15.21,-0.76
GALT,2019-05-31,4057718,4158096,401697,10.1,-2.41
GALT,2019-04-30,4189759,4124874,575062,7.29,1.57
GALT,2019-04-15,4124874,4078305,352982,11.69,1.14
GALT,2018-10-15,4512539,4777986,400096,11.28,-5.56
GALT,2019-03-15,3616756,3935301,389238,9.29,-8.09
GALT,2019-02-15,3404124,3169124,309893,10.98,7.42
GALT,2018-09-28,4777986,4333533,985090,4.85,10.26
GALT,2019-02-28,3935301,3404124,539042,7.3,15.6
GALT,2019-03-29,4078305,3616756,430408,9.48,12.76
GALT,2018-10-31,4455627,4512539,363929,12.24,-1.26
GALT,2019-01-15,3603154,4128128,231372,15.57,-12.72
GALT,2019-01-31,3169124,3603154,236260,13.41,-12.05
GALT,2018-11-15,4599660,4455627,357790,12.86,3.23
GALT,2018-07-31,4316792,4529729,441299,9.78,-4.7
GALT,2018-09-14,4333533,4239849,703877,6.16,2.21
GALT,2018-08-31,4239849,4019711,877720,4.83,5.48
GALT,2018-08-15,4019711,4316792,547359,7.34,-6.88
GALT,2018-12-14,4422305,4571660,182547,24.23,-3.27
GALT,2018-07-13,4529729,3806105,592214,7.65,19.01
GALT,2018-11-30,4571660,4599660,164743,27.75,-0.61
GALT,2018-12-31,4128128,4422305,381031,10.83,-6.65
GALT,2018-02-28,1387070,1226980,210255,6.6,13.05
GALT,2018-01-31,987931,1312782,909929,1.09,-24.75
GALT,2018-01-12,1312782,1660238,1057380,1.24,-20.93
GALT,2018-06-29,3806105,2967723,1653846,2.3,28.25
GALT,2018-06-15,2967723,2373232,1614069,1.84,25.05
GALT,2018-02-15,1226980,987931,502440,2.44,24.2
GALT,2018-05-15,2339407,2574660,617986,3.79,-9.14
GALT,2018-05-31,2373232,2339407,447813,5.3,1.45
GALT,2017-12-29,1660238,2421733,884343,1.88,-31.44
GALT,2018-03-15,1631908,1387070,493699,3.31,17.65
GALT,2018-04-30,2574660,2510306,456239,5.64,2.56
GALT,2018-03-29,1676645,1631908,380326,4.41,2.74
GALT,2018-04-13,2510306,1676645,609378,4.12,49.72
EFSC,2026-07-15,992261,1077956,189546,5.23,-7.95
EFSC,2026-06-30,1077956,883846,394555,2.73,21.96
EFSC,2026-06-15,883846,799941,192093,4.6,10.49
EFSC,2026-05-29,799941,746716,204771,3.91,7.13
EFSC,2026-05-15,746716,693127,235478,3.17,7.73
EFSC,2026-04-30,693127,682587,302347,2.29,1.54
EFSC,2026-04-15,682587,752497,244887,2.79,-9.29
EFSC,2026-03-31,752497,610403,394110,1.91,23.28
EFSC,2026-03-13,610403,558505,191153,3.19,9.29
EFSC,2026-02-27,558505,582352,233385,2.39,-4.09
EFSC,2026-02-13,582352,527225,171147,3.4,10.46
EFSC,2026-01-30,527225,450649,194335,2.71,16.99
EFSC,2026-01-15,450649,466490,135449,3.33,-3.4
EFSC,2025-12-31,466490,589082,202552,2.3,-20.81
EFSC,2025-11-28,575604,608015,120926,4.76,-5.33
EFSC,2025-12-15,589082,575604,188333,3.13,2.34
EFSC,2025-11-14,608015,676121,150043,4.05,-10.07
EFSC,2025-10-31,676121,771437,199529,3.39,-12.36
EFSC,2025-10-15,771437,762181,129642,5.95,1.21
EFSC,2022-03-31,419671,512994,117589,3.57,-18.19
EFSC,2025-09-30,762181,717210,180935,4.21,6.27
EFSC,2022-05-31,650702,457409,139841,4.65,42.26
EFSC,2022-04-14,408627,419671,153035,2.67,-2.63
EFSC,2022-11-15,393271,495659,197138,1.99,-20.66
EFSC,2022-08-15,597992,657667,80647,7.41,-9.07
EFSC,2022-09-15,565732,617372,111572,5.07,-8.36
EFSC,2022-08-31,617372,597992,67666,9.12,3.24
EFSC,2022-10-14,591044,476346,110093,5.37,24.08
EFSC,2022-06-15,554789,650702,100821,5.5,-14.74
EFSC,2022-03-15,512994,431793,111833,4.59,18.81
EFSC,2022-09-30,476346,565732,109878,4.34,-15.8
EFSC,2022-04-29,456547,408627,133898,3.41,11.73
EFSC,2022-07-15,587650,616866,66628,8.82,-4.74
EFSC,2022-06-30,616866,554789,127945,4.82,11.19
EFSC,2022-05-13,457409,456547,106893,4.28,0.19
EFSC,2022-10-31,495659,591044,153872,3.22,-16.14
EFSC,2022-02-28,431793,427714,91428,4.72,0.95
EFSC,2025-09-15,717210,778440,157569,4.55,-7.87
EFSC,2025-08-15,696421,634280,148258,4.7,9.8
EFSC,2022-02-15,427714,353843,110987,3.85,20.88
EFSC,2025-08-29,778440,696421,130856,5.95,11.78
EFSC,2025-07-15,629323,781137,167565,3.76,-19.44
EFSC,2022-07-29,657667,587650,113386,5.8,11.91
EFSC,2025-07-31,634280,629323,181345,3.5,0.79
EFSC,2022-01-31,353843,270408,142737,2.48,30.86
EFSC,2022-11-30,345642,393271,92825,3.72,-12.11
EFSC,2025-06-30,781137,680375,235941,3.31,14.81
EFSC,2022-01-14,270408,269584,113100,2.39,0.31
EFSC,2025-06-13,680375,705113,159165,4.27,-3.51
EFSC,2021-11-30,314488,319712,194473,1.62,-1.63
EFSC,2022-12-15,330857,345642,119578,2.77,-4.28
EFSC,2021-11-15,319712,455058,128146,2.49,-29.74
EFSC,2025-05-30,705113,713891,135172,5.22,-1.23
EFSC,2025-05-15,713891,738151,173890,4.11,-3.29
EFSC,2025-04-30,738151,738042,179224,4.12,0.01
EFSC,2025-04-15,738042,863357,263096,2.81,-14.51
EFSC,2021-12-31,269584,420513,203665,1.32,-35.89
EFSC,2021-12-15,420513,314488,200911,2.09,33.71
EFSC,2025-03-31,863357,449920,488945,1.77,91.89
EFSC,2021-06-15,1092829,1031669,118445,9.23,5.93
EFSC,2025-03-14,449920,382216,171210,2.63,17.71
EFSC,2021-10-29,455058,499168,109989,4.14,-8.84
EFSC,2023-01-31,390727,491821,159296,2.45,-20.56
EFSC,2022-12-30,464678,330857,146812,3.17,40.45
EFSC,2021-07-15,1337983,1307876,113098,11.83,2.3
EFSC,2021-07-30,758098,1337983,189341,4,-43.34
EFSC,2021-10-15,499168,509076,92259,5.41,-1.95
EFSC,2021-06-30,1307876,1092829,218317,5.99,19.68
EFSC,2021-05-28,1031669,957247,92278,11.18,7.77
EFSC,2023-01-13,491821,464678,132338,3.72,5.84
EFSC,2021-08-31,658317,711779,85488,7.7,-7.51
EFSC,2021-09-30,509076,629425,152444,3.34,-19.12
EFSC,2021-08-13,711779,758098,139730,5.09,-6.11
EFSC,2025-02-14,450837,412542,164425,2.74,9.28
EFSC,2025-02-28,382216,450837,196338,1.95,-15.22
EFSC,2023-02-15,441581,390727,119019,3.71,13.02
EFSC,2021-09-15,629425,658317,103458,6.08,-4.39
EFSC,2021-05-14,957247,840647,155001,6.18,13.87
EFSC,2025-01-31,412542,483181,153672,2.68,-14.62
EFSC,2023-02-28,466440,441552,102984,4.53,5.64
EFSC,2023-03-31,455744,540505,267936,1.7,-15.68
EFSC,2023-03-15,540505,466440,205155,2.63,15.88
EFSC,2024-11-29,440131,571063,186044,2.37,-22.93
EFSC,2023-04-14,531693,455744,125601,4.23,16.66
EFSC,2025-01-15,483181,457594,146569,3.3,5.59
EFSC,2021-04-30,840647,540038,243918,3.45,55.66
EFSC,2024-12-13,439449,440131,131215,3.35,-0.15
EFSC,2023-04-28,563950,531693,106914,5.27,6.07
EFSC,2021-04-15,540038,641106,92462,5.84,-15.76
EFSC,2023-05-15,568019,563950,173946,3.27,0.72
EFSC,2024-12-31,457594,439449,156080,2.93,4.13
EFSC,2024-10-15,716497,650523,113574,6.31,10.14
EFSC,2024-11-15,571063,699708,221608,2.58,-18.39
EFSC,2023-05-31,528426,568019,217367,2.43,-6.97
EFSC,2024-09-30,650523,577739,173680,3.75,12.6
EFSC,2021-03-31,641106,670249,133596,4.8,-4.35
EFSC,2024-10-31,699708,716497,145186,4.82,-2.34
EFSC,2023-06-15,522853,528426,228189,2.29,-1.05
EFSC,2021-03-15,670249,486232,190142,3.52,37.85
EFSC,2024-07-15,639450,611994,119948,5.33,4.49
EFSC,2024-09-13,577739,704725,135154,4.27,-18.02
EFSC,2024-08-15,685859,619481,149702,4.58,10.72
EFSC,2024-07-31,619481,639450,254829,2.43,-3.12
EFSC,2024-08-30,704725,685859,107451,6.56,2.75
EFSC,2021-02-26,486232,434259,106411,4.57,11.97
EFSC,2024-05-31,617863,640208,95728,6.45,-3.49
EFSC,2024-05-15,640208,653506,90472,7.08,-2.03
EFSC,2024-04-30,653506,599031,151044,4.33,9.09
EFSC,2023-06-30,521018,522853,200703,2.6,-0.35
EFSC,2024-04-15,599031,541749,128848,4.65,10.57
EFSC,2024-06-14,638437,617863,112312,5.68,3.33
EFSC,2023-07-31,369786,554542,288958,1.28,-33.32
EFSC,2024-06-28,611994,638437,192324,3.18,-4.14
EFSC,2024-03-15,557548,575800,129613,4.3,-3.17
EFSC,2024-03-28,541749,557548,151775,3.57,-2.83
EFSC,2023-10-13,551847,560359,110578,4.99,-1.52
EFSC,2023-08-15,395390,369786,151823,2.6,6.92
EFSC,2021-02-12,434259,449584,93107,4.66,-3.41
EFSC,2023-08-31,469624,395390,118317,3.97,18.77
EFSC,2024-02-15,503253,451138,147859,3.4,11.55
EFSC,2023-07-14,554542,521018,104556,5.3,6.43
EFSC,2023-10-31,597279,551847,148669,4.02,8.23
EFSC,2023-09-15,519016,469624,143845,3.61,10.52
EFSC,2024-02-29,575800,503253,130175,4.42,14.42
EFSC,2024-01-31,451138,503409,169026,2.67,-10.38
EFSC,2023-12-15,493194,554082,172738,2.86,-10.99
EFSC,2023-12-29,452173,493194,117228,3.86,-8.32
EFSC,2024-01-12,503409,452173,116566,4.32,11.33
EFSC,2023-11-15,616270,597279,127784,4.82,3.18
EFSC,2023-09-29,560359,519016,133443,4.2,7.97
EFSC,2023-11-30,554082,616270,86337,6.42,-10.09
EFSC,2021-01-29,449584,414273,106008,4.24,8.52
EFSC,2021-01-15,414273,436107,99393,4.17,-5.01
EFSC,2020-12-31,436107,289406,163968,2.66,50.69
EFSC,2020-12-15,289406,440919,127153,2.28,-34.36
EFSC,2020-11-30,440919,614368,99896,4.41,-28.23
EFSC,2020-11-13,614368,532529,114713,5.36,15.37
EFSC,2020-10-15,541497,502765,78297,6.92,7.7
EFSC,2020-10-30,532529,541497,91082,5.85,-1.66
EFSC,2020-09-30,502765,565768,107513,4.68,-11.14
EFSC,2020-09-15,565768,334408,105611,5.36,69.18
EFSC,2020-08-31,334408,304325,98073,3.41,9.89
EFSC,2020-08-14,304325,348964,83792,3.63,-12.79
EFSC,2020-07-31,348964,399476,83031,4.2,-12.64
EFSC,2020-07-15,399476,399215,76479,5.22,0.07
EFSC,2020-06-30,399215,288293,146985,2.72,38.48
EFSC,2020-06-15,288293,243206,141159,2.04,18.54
EFSC,2020-05-29,243206,213777,147273,1.65,13.77
EFSC,2020-05-15,213777,243724,137970,1.55,-12.29
EFSC,2020-04-15,258850,285542,92135,2.81,-9.35
EFSC,2020-04-30,243674,258850,96619,2.52,-5.86
EFSC,2020-03-31,285542,257701,148622,1.92,10.8
EFSC,2020-03-13,257701,316679,124724,2.07,-18.62
EFSC,2020-02-14,332428,365914,46466,7.15,-9.15
EFSC,2020-02-28,316679,332428,71853,4.41,-4.74
EFSC,2020-01-31,365914,337797,90971,4.02,8.32
EFSC,2019-11-29,194433,208297,52999,3.67,-6.66
EFSC,2019-08-30,478047,524021,69607,6.87,-8.77
EFSC,2020-01-15,337797,271207,86094,3.92,24.55
EFSC,2019-08-15,524021,510789,90538,5.79,2.59
EFSC,2019-07-15,509846,505714,77841,6.55,0.82
EFSC,2019-12-31,271207,200043,115935,2.34,35.57
EFSC,2019-10-31,246163,311833,107234,2.3,-21.06
EFSC,2019-09-13,485098,478047,116151,4.18,1.47
EFSC,2019-07-31,510789,509846,99968,5.11,0.18
EFSC,2019-12-13,200043,194433,64393,3.11,2.89
EFSC,2019-10-15,311833,444089,98356,3.17,-29.78
EFSC,2019-06-28,505714,458329,174570,2.9,10.34
EFSC,2019-11-15,208297,246163,55385,3.76,-15.38
EFSC,2019-09-30,444089,485098,141011,3.15,-8.45
EFSC,2019-06-14,458329,347662,91937,4.99,31.83
EFSC,2019-05-15,292076,343013,89881,3.25,-14.85
EFSC,2019-05-31,347662,292076,74150,4.69,19.03
EFSC,2019-04-30,343013,364541,125364,2.74,-5.91
EFSC,2019-04-15,364541,480701,119739,3.04,-24.16
EFSC,2018-10-15,458369,333063,104752,4.38,37.62
EFSC,2019-03-15,368437,536591,86763,4.25,-31.34
EFSC,2019-02-15,536512,528172,83175,6.45,1.58
EFSC,2018-09-28,333063,261498,115571,2.88,27.37
EFSC,2019-02-28,536591,536512,57579,9.32,0.01
EFSC,2019-03-29,480701,368437,122179,3.93,30.47
EFSC,2018-10-31,322775,458369,140556,2.3,-29.58
EFSC,2019-01-15,607897,667723,82004,7.41,-8.96
EFSC,2019-01-31,528172,607897,170153,3.1,-13.11
EFSC,2018-11-15,477712,322775,147622,3.24,48
EFSC,2018-07-31,285246,324033,129761,2.2,-11.97
EFSC,2018-09-14,261498,270027,57685,4.53,-3.16
EFSC,2018-08-31,270027,271490,59756,4.52,-0.54
EFSC,2018-08-15,271490,285246,65250,4.16,-4.82
EFSC,2018-12-14,456504,412591,129154,3.53,10.64
EFSC,2018-07-13,324033,300891,66681,4.86,7.69
EFSC,2018-11-30,412591,477712,82283,5.01,-13.63
EFSC,2018-12-31,667723,456504,139478,4.79,46.27
EFSC,2018-02-28,310592,353007,97286,3.19,-12.02
EFSC,2018-01-31,285365,210054,144352,1.98,35.85
EFSC,2018-01-12,210054,170052,144098,1.46,23.52
EFSC,2018-06-29,300913,294471,131860,2.28,2.19
EFSC,2018-06-15,294471,225830,139552,2.11,30.39
EFSC,2018-02-15,353007,285365,131292,2.69,23.7
EFSC,2018-05-15,263858,312221,131724,2,-15.49
EFSC,2018-05-31,225830,263858,101491,2.23,-14.41
EFSC,2017-12-29,170052,191477,128344,1.32,-11.19
EFSC,2018-03-15,336851,310592,96859,3.48,8.45
EFSC,2018-04-30,312221,334400,120514,2.59,-6.63
EFSC,2018-03-29,369474,336851,114591,3.22,9.68
EFSC,2018-04-13,334400,369474,80854,4.14,-9.49
AGEN,2026-07-15,7057525,5994778,18443351,1,17.73
AGEN,2026-06-30,5994778,4777994,1105541,5.42,25.47
AGEN,2026-06-15,4777994,5464046,574784,8.31,-12.56
AGEN,2026-05-29,5464046,5316189,660410,8.27,2.78
AGEN,2026-05-15,5316189,4387571,874678,6.08,21.16
AGEN,2026-04-30,4387571,4347219,923680,4.75,0.93
AGEN,2026-04-15,4347219,4284092,1419961,3.06,1.47
AGEN,2026-03-31,4284092,4149771,545507,7.85,3.24
AGEN,2026-03-13,4149771,4197067,483430,8.58,-1.13
AGEN,2026-02-27,4197067,4202076,294807,14.24,-0.12
AGEN,2026-02-13,4202076,3875294,446843,9.4,8.43
AGEN,2026-01-30,3875294,3478963,771904,5.02,11.39
AGEN,2026-01-15,3478963,3399217,1046130,3.33,2.35
AGEN,2025-12-31,3399217,2774043,715032,4.75,22.54
AGEN,2025-11-28,1772528,1789317,384439,4.61,-0.94
AGEN,2025-12-15,2774043,1772528,536401,5.17,56.5
AGEN,2025-11-14,1789317,1904780,557323,3.21,-6.06
AGEN,2025-10-31,1904780,1943316,474781,4.01,-1.98
AGEN,2025-10-15,1943316,2213459,417130,4.66,-12.2
AGEN,2022-03-31,20007036,26000424,4974880,4.02,-23.05
AGEN,2025-09-30,2213459,2518268,473636,4.67,-12.1
AGEN,2022-05-31,15031919,16860188,3733328,4.03,-10.84
AGEN,2022-04-14,20688686,20007036,3984768,5.19,3.41
AGEN,2022-11-15,22501794,18990050,6454079,3.49,18.49
AGEN,2022-08-15,17738356,16510625,4931602,3.6,7.44
AGEN,2022-09-15,16119910,16861877,3757853,4.29,-4.4
AGEN,2022-08-31,16861877,17738356,3562893,4.73,-4.94
AGEN,2022-10-14,18598783,16920941,5660209,3.29,9.92
AGEN,2022-06-15,14021393,15031919,4112240,3.41,-6.72
AGEN,2022-03-15,26000424,31865981,4394188,5.92,-18.41
AGEN,2022-09-30,16920941,16119910,4788005,3.53,4.97
AGEN,2022-04-29,20928828,20688686,3438977,6.09,1.16
AGEN,2022-07-15,15068544,15590582,5880263,2.56,-3.35
AGEN,2022-06-30,15590582,14021393,7551617,2.06,11.19
AGEN,2022-05-13,16860188,20928828,5665853,2.98,-19.44
AGEN,2022-10-31,18990050,18598783,3957793,4.8,2.1
AGEN,2022-02-28,31865981,27787996,5003451,6.37,14.68
AGEN,2025-09-15,2518268,2703058,435835,5.78,-6.84
AGEN,2025-08-15,2539901,2517300,617933,4.11,0.9
AGEN,2022-02-15,27787996,26440119,3245034,8.56,5.1
AGEN,2025-08-29,2703058,2539901,344252,7.85,6.42
AGEN,2025-07-15,2263560,2545292,1856007,1.22,-11.07
AGEN,2022-07-29,16510625,15068544,4385362,3.76,9.57
AGEN,2025-07-31,2517300,2263560,827335,3.04,11.21
AGEN,2022-01-31,26440119,25394935,4008379,6.6,4.12
AGEN,2022-11-30,19926073,22501794,4005271,4.97,-11.45
AGEN,2025-06-30,2545292,3214720,1087878,2.34,-20.82
AGEN,2022-01-14,25394935,24617810,3561187,7.13,3.16
AGEN,2025-06-13,3214720,3865104,2384697,1.35,-16.83
AGEN,2021-11-30,17272412,15263724,4086804,4.23,13.16
AGEN,2022-12-15,18988340,19926073,3624122,5.24,-4.71
AGEN,2021-11-15,15263724,17173352,4362487,3.5,-11.12
AGEN,2025-05-30,3865104,4079317,746623,5.18,-5.25
AGEN,2025-05-15,4079317,4053860,779867,5.23,0.63
AGEN,2025-04-30,4053860,4132677,1212517,3.34,-1.91
AGEN,2025-04-15,4132677,3769274,389005,10.62,9.64
AGEN,2021-12-31,24617810,18674365,5366864,4.59,31.83
AGEN,2021-12-15,18674365,17272412,4283322,4.36,8.12
AGEN,2025-03-31,3769274,3629990,489211,7.7,3.84
AGEN,2021-06-15,27741995,28312193,4183887,6.63,-2.01
AGEN,2025-03-14,3629990,3225183,473433,7.67,12.55
AGEN,2021-10-29,17173352,15041857,4935599,3.48,14.17
AGEN,2023-01-31,22141062,20315300,4400501,5.03,8.99
AGEN,2022-12-30,19455597,18988340,4057018,4.8,2.46
AGEN,2021-07-15,22580603,25985515,2504167,9.02,-13.1
AGEN,2021-07-30,22430758,22580603,2117817,10.59,-0.66
AGEN,2021-10-15,15041857,21271061,3331078,4.52,-29.28
AGEN,2021-06-30,25985515,27741995,4635163,5.61,-6.33
AGEN,2021-05-28,28318960,27314685,14210529,1.99,3.68
AGEN,2023-01-13,20315300,19455597,3826967,5.31,4.42
AGEN,2021-08-31,22737881,22377061,4603846,4.94,1.61
AGEN,2021-09-30,21271061,21361085,3624684,5.87,-0.42
AGEN,2021-08-13,22377061,22430758,3162961,7.07,-0.24
AGEN,2025-02-14,3062361,2926818,399057,7.67,4.63
AGEN,2025-02-28,3225183,3062361,328415,9.82,5.32
AGEN,2023-02-15,20028894,22141062,3637237,5.51,-9.54
AGEN,2021-09-15,21361085,22737881,4335891,4.93,-6.06
AGEN,2021-05-14,27314685,27375579,1991356,13.72,-0.22
AGEN,2025-01-31,2926818,2938337,443133,6.6,-0.39
AGEN,2023-02-28,20646449,20028894,4639910,4.45,3.08
AGEN,2023-03-31,24639461,21166598,5269626,4.68,16.41
AGEN,2023-03-15,21166598,20646449,6556339,3.23,2.52
AGEN,2024-11-29,2753758,2620517,693806,3.97,5.08
AGEN,2023-04-14,23883540,24639461,4063640,5.88,-3.07
AGEN,2025-01-15,2938337,2954372,373470,7.87,-0.54
AGEN,2021-04-30,27375579,27428865,2591950,10.56,-0.19
AGEN,2024-12-13,2931664,2753758,473088,6.2,6.46
AGEN,2023-04-28,19551507,23883540,5736611,3.41,-18.14
AGEN,2021-04-15,27428865,27024481,3189537,8.6,1.5
AGEN,2023-05-15,20025132,19551507,5093098,3.93,2.42
AGEN,2024-12-31,2954372,2931664,486155,6.08,0.77
AGEN,2024-10-15,3129040,2833127,342464,9.14,10.44
AGEN,2024-11-15,2620517,2800492,726232,3.61,-6.43
AGEN,2023-05-31,19429306,20025132,4090028,4.75,-2.98
AGEN,2024-09-30,2833127,2920950,461228,6.14,-3.01
